CustomerID,Customer Name,Customer Address,Gender,Annual Income,Phone
Luke2/13FenacreStMale6225006542346,Luke,2/13 Fenacre St,Male,622500,6542346
Maksim124WoodlandStMale15000007735672,Maksim,124 Woodland St,Male,1500000,7735672
Malik34LindStMale9950008507415,Malik,34 Lind St,Male,995000,8507415
Marc45LoemanStMale12800006638798,Marc,45 Loeman St,Male,1280000,6638798
Marco44LindStMale14850007140583,Marco,44 Lind St,Male,1485000,7140583
Marcus9MarksStMale10800008230286,Marcus,9 Marks St,Male,1080000,8230286
Mark6PrefectStMale17150007729624,Mark,6 Prefect St,Male,1715000,7729624
Martin1/2RolandAvFemale8500008240944,Martin,1/2 Roland Av,Female,850000,8240944
Mason21StrathnaverAvFemale10000006000934,Mason,21 Strathnaver Av,Female,1000000,6000934
Mateo2DProgressStFemale7950007471974,Mateo,2D Progress St,Female,795000,7471974
Matteo222WoodlandStMale26500008877375,Matteo,222 Woodland St,Male,2650000,8877375
Matthew138aLebanonStMale6300007887591,Matthew,138a Lebanon St,Male,630000,7887591
Max10MadelAvFemale21300008315674,Max,10 Madel Av,Female,2130000,8315674
Maxim63HillsydePdeMale135007160472,Maxim,63 Hillsyde Pde,Male,13500,7160472
Maximilian36RolandAvFemale11000006204387,Maximilian,36 Roland Av,Female,1100000,6204387
Maximus59GlenviewRdMale12050008665900,Maximus,59 Glenview Rd,Male,1205000,8665900
Maxwell11/2MascomaStMale5350006214432,Maxwell,11/2 Mascoma St,Male,535000,6214432
Mayer26RoslynStMale135008620146,Mayer,26 Roslyn St,Male,13500,8620146
Meir16WendoraStMale10750008885084,Meir,16 Wendora St,Male,1075000,8885084
Menachem13WillongaStMale10000007047121,Menachem,13 Willonga St,Male,1000000,7047121
Mendel3/9EsmaleStFemale135008879940,Mendel,3/9 Esmale St,Female,13500,8879940
Mendy2HeadStMale14000007506976,Mendy,2 Head St,Male,1400000,7506976
Meyer9BruceStMale9200006781826,Meyer,9 Bruce St,Male,920000,6781826
Micah7ColcloughCtMale9600007917610,Micah,7 Colclough Ct,Male,960000,7917610
Michael10HeadStMale135007581963,Michael,10 Head St,Male,13500,7581963
Miles68KernanStFemale11100006125844,Miles,68 Kernan St,Female,1110000,6125844
Milo220NapierStMale11600008787820,Milo,220 Napier St,Male,1160000,8787820
Mohamed34GlenviewRdMale13700008050452,Mohamed,34 Glenview Rd,Male,1370000,8050452
Mohammad22LamartStFemale9850006430614,Mohammad,22 Lamart St,Female,985000,6430614
Mohammed243MascomaStFemale8100008948028,Mohammed,243 Mascoma St,Female,810000,8948028
Moishe353aMascomaStFemale7500008060402,Moishe,353a Mascoma St,Female,750000,8060402
Mordechai9NorthAvFemale19100008872312,Mordechai,9 North Av,Female,1910000,8872312
Moses1BalmoralAvFemale15000007484731,Moses,1 Balmoral Av,Female,1500000,7484731
Moshe164LebanonStMale6000008910412,Moshe,164 Lebanon St,Male,600000,8910412
Muhammad7ColcloughCtMale8800008567999,Muhammad,7 Colclough Ct,Male,880000,8567999
Myles42HenshallRdMale12850008030495,Myles,42 Henshall Rd,Male,1285000,8030495
Nachman7/51AndersonRdMale135008240815,Nachman,7/51 Anderson Rd,Male,13500,8240815
Naftali5LeithAvFemale6700008124601,Naftali,5 Leith Av,Female,670000,8124601
Nathan1/136WrightStMale2600006777344,Nathan,1/136 Wright St,Male,260000,6777344
Nathaniel142CornwallRdMale8000006550752,Nathaniel,142 Cornwall Rd,Male,800000,6550752
Nicholas32MatthewsStMale9500007274632,Nicholas,32 Matthews St,Male,950000,7274632
Nico11ThomsonStMale6250008070561,Nico,11 Thomson St,Male,625000,8070561
Nicolas18TylerStMale7100007008786,Nicolas,18 Tyler St,Male,710000,7008786
Nikita17BarnardCtMale7350008962531,Nikita,17 Barnard Ct,Male,735000,8962531
Nikolas160CornwallRdMale10010006126567,Nikolas,160 Cornwall Rd,Male,1001000,6126567
Noah7HighStMale7800006045704,Noah,7 High St,Male,780000,6045704
Noam1MarkstoneCtMale7100006359113,Noam,1 Markstone Ct,Male,710000,6359113
Nolan24MartinStMale13505007254689,Nolan,24 Martin St,Male,1350500,7254689
Nosson15MellorStMale7450006131976,Nosson,15 Mellor St,Male,745000,6131976
Oliver2ARitchieCtMale4900008997521,Oliver,2A Ritchie Ct,Male,490000,8997521
Omar143bCornwallRdFemale4830007969669,Omar,143b Cornwall Rd,Female,483000,7969669
Oscar51ArdoyneStMale7000007369862,Oscar,51 Ardoyne St,Male,700000,7369862
Owen11DunbarAvFemale135007434885,Owen,11 Dunbar Av,Female,13500,7434885
Parker36MatthewsStMale8950007489984,Parker,36 Matthews St,Male,895000,7489984
Patrick17SnowdenStMale6575007000473,Patrick,17 Snowden St,Male,657500,7000473
Paul1WalterStMale10300006165547,Paul,1 Walter St,Male,1030000,6165547
Peter3/17AndersonRdMale4600006822934,Peter,3/17 Anderson Rd,Male,460000,6822934
Philip3ColinStMale7250008309900,Philip,3 Colin St,Male,725000,8309900
Pinchas116CornwallRdMale6200006661176,Pinchas,116 Cornwall Rd,Male,620000,6661176
Pinchus143CornwallRdMale4600007223548,Pinchus,143 Cornwall Rd,Male,460000,7223548
Preston69aMonashStMale4700006426692,Preston,69a Monash St,Male,470000,6426692
Quinn27ParsonsStMale9100006326248,Quinn,27 Parsons St,Male,910000,6326248
Rafael17HampshireRdMale7020007137222,Rafael,17 Hampshire Rd,Male,702000,7137222
Raphael158MorrisStMale5800006595289,Raphael,158 Morris St,Male,580000,6595289
Rayan3AlexandraAvFemale8850008043709,Rayan,3 Alexandra Av,Female,885000,8043709
Raymond1/164CornwallRdMale4900006687519,Raymond,1/164 Cornwall Rd,Male,490000,6687519
Reed1TauntonStMale135007087136,Reed,1 Taunton St,Male,13500,7087136
Reid34ErnestStMale8900008745193,Reid,34 Ernest St,Male,890000,8745193
Reuven1/11KinnaneCrFemale5700007802231,Reuven,1/11 Kinnane Cr,Female,570000,7802231
Richard7BarnettStMale6750006263652,Richard,7 Barnett St,Male,675000,6263652
Robert4/162CornwallRdMale4250007757561,Robert,4/162 Cornwall Rd,Male,425000,7757561
Rocco3LynchStMale7150006988220,Rocco,3 Lynch St,Male,715000,6988220
Roman2/140MorrisStFemale4990007253976,Roman,2/140 Morris St,Female,499000,7253976
Ronan3DonaldStMale8160007591359,Ronan,3 Donald St,Male,816000,7591359
Rory59HertfordRdMale8250006913672,Rory,59 Hertford Rd,Male,825000,6913672
Rowan34MatthewsStMale9500006902546,Rowan,34 Matthews St,Male,950000,6902546
Ryan1/10NormaStMale4255007023154,Ryan,1/10 Norma St,Male,425500,7023154
Salvatore20ServanteStMale7350007625078,Salvatore,20 Servante St,Male,735000,7625078
Sam14ThomsonStMale5950007021327,Sam,14 Thomson St,Male,595000,7021327
Sami13UnionStMale7350006647014,Sami,13 Union St,Male,735000,6647014
Samir1BorehamStMale6100008998326,Samir,1 Boreham St,Male,610000,8998326
Samuel95CouchStMale135007636130,Samuel,95 Couch St,Male,13500,7636130
Sean14StaughtonStMale6000006440337,Sean,14 Staughton St,Male,600000,6440337
Sebastian3/2AlexandraAvFemale3500006210090,Sebastian,3/2 Alexandra Av,Female,350000,6210090
Shalom72AndersonRdMale5959996968978,Shalom,72 Anderson Rd,Male,595999,6968978
Shane25BenjaminStMale5910006939552,Shane,25 Benjamin St,Male,591000,6939552
Shaya146CornwallRdMale5900008143554,Shaya,146 Cornwall Rd,Male,590000,8143554
Shea8CouchStMale6910006249379,Shea,8 Couch St,Male,691000,6249379
Shia15HampshireRdMale7010006667071,Shia,15 Hampshire Rd,Male,701000,6667071
Shimon82HertfordRdMale6880006605331,Shimon,82 Hertford Rd,Male,688000,6605331
Shloime29BenjaminStMale6110006282826,Shloime,29 Benjamin St,Male,611000,6282826
Shloimy127DukeStMale6550007601442,Shloimy,127 Duke St,Male,655000,7601442
Shloma35DunbarAvFemale135007088532,Shloma,35 Dunbar Av,Female,13500,7088532
Shlome47AndersonRdMale5510008856560,Shlome,47 Anderson Rd,Male,551000,8856560
Shlomo75CornwallRdMale7500008288729,Shlomo,75 Cornwall Rd,Male,750000,8288729
Shmiel94CouchStMale6700008108758,Shmiel,94 Couch St,Male,670000,8108758
Shmuel20KingaroyRdMale8880007124455,Shmuel,20 Kingaroy Rd,Male,888000,7124455
Shneur8HighStMale6075007960998,Shneur,8 High St,Male,607500,7960998
Sholom17LeonardStMale8500006149604,Sholom,17 Leonard St,Male,850000,6149604
Shulem7UnionStMale5900006805263,Shulem,7 Union St,Male,590000,6805263
Silas7WhittyStMale5550008190526,Silas,7 Whitty St,Male,555000,8190526
Simcha7AlexandraAvFemale7500007189399,Simcha,7 Alexandra Av,Female,750000,7189399
Simon22AndrewStFemale8100006374685,Simon,22 Andrew St,Female,810000,6374685
Solomon13CannonStMale6050008799173,Solomon,13 Cannon St,Male,605000,8799173
Spencer16CouchStMale9300006655082,Spencer,16 Couch St,Male,930000,6655082
Stephen3MartinStMale135007848411,Stephen,3 Martin St,Male,13500,7848411
Steven166aMorrisStMale5500006092072,Steven,166a Morris St,Male,550000,6092072
Theo8StationPlMale8800006824686,Theo,8 Station Pl,Male,880000,6824686
Theodore104WrightStMale5700006371639,Theodore,104 Wright St,Male,570000,6371639
Thomas18BarnettStMale7000007447943,Thomas,18 Barnett St,Male,700000,7447943
Timothy24McIntoshStMale5710006172060,Timothy,24 McIntosh St,Male,571000,6172060
Tomas6StationPlMale8350006124719,Tomas,6 Station Pl,Male,835000,6124719
Tristan14aStaughtonStFemale4700007055985,Tristan,14a Staughton St,Female,470000,7055985
Tyler5LorenzStMale6250007210704,Tyler,5 Lorenz St,Male,625000,7210704
Tzvi9UnaStMale6950007960696,Tzvi,9 Una St,Male,695000,7960696
Usher74BenjaminStMale7940008913176,Usher,74 Benjamin St,Male,794000,8913176
Victor30ChapmanStMale8900008565605,Victor,30 Chapman St,Male,890000,8565605
Vincent1/2CooperStMale135006789563,Vincent,1/2 Cooper St,Male,13500,6789563
Wesley132CornwallRdMale9100007679995,Wesley,132 Cornwall Rd,Male,910000,7679995
William41SunCrFemale7550007267468,William,41 Sun Cr,Female,755000,7267468
Wyatt107WrightStMale6070006195572,Wyatt,107 Wright St,Male,607000,6195572
Xavier11BrislingtonStMale6795007408978,Xavier,11 Brislington St,Male,679500,7408978
Yaakov6/1LorraineCtMale135006806041,Yaakov,6/1 Lorraine Ct,Male,13500,6806041
Yakov3/2CooperStMale5000007649616,Yakov,3/2 Cooper St,Male,500000,7649616
Yechezkel68ChapmanStMale8950007400709,Yechezkel,68 Chapman St,Male,895000,7400709
Yechiel7DonaldStMale7625007656410,Yechiel,7 Donald St,Male,762500,7656410
Yehoshua11TauntonStMale7020006109033,Yehoshua,11 Taunton St,Male,702000,6109033
Yehuda2/7MayoStMale4100007045515,Yehuda,2/7 Mayo St,Male,410000,7045515
Yisrael88MonashStMale7200006774960,Yisrael,88 Monash St,Male,720000,6774960
Yisroel6robinsonStMale5900006995438,Yisroel,6 robinson St,Male,590000,6995438
Yitzchak6TauntonStMale6350008210512,Yitzchak,6 Taunton St,Male,635000,8210512
Yitzchok22LynchStMale7110007679419,Yitzchok,22 Lynch St,Male,711000,7679419
Yoel14BakerStMale7000008634133,Yoel,14 Baker St,Male,700000,8634133
Yona2/6FarnsworthStMale4350006662044,Yona,2/6 Farnsworth St,Male,435000,6662044
Yosef5JessieStMale10010007792232,Yosef,5 Jessie St,Male,1001000,7792232
Yossi165MorrisStMale5915007444880,Yossi,165 Morris St,Male,591500,7444880
Yousef27BangerangAvFemale6500007952496,Yousef,27 Bangerang Av,Female,650000,7952496
Youssef23ComptonPdeMale7160008940633,Youssef,23 Compton Pde,Male,716000,8940633
Yusuf10GresfordStMale7010007133350,Yusuf,10 Gresford St,Male,701000,7133350
Zachary13TroonCrFemale6800007477864,Zachary,13 Troon Cr,Female,680000,7477864
Zain19BalcombeStMale5550008020745,Zain,19 Balcombe St,Male,555000,8020745
Zalmen100McIntyreRdMale4900007290918,Zalmen,100 McIntyre Rd,Male,490000,7290918
Zev68SandfordAvFemale5050008211694,Zev,68 Sandford Av,Female,505000,8211694
Abby13WiltshireStMale6205008051586,Abby,13 Wiltshire St,Male,620500,8051586
Abigail36BuckleyAvFemale5450008340574,Abigail,36 Buckley Av,Female,545000,8340574
Ada13SurmanCtMale4800006132893,Ada,13 Surman Ct,Male,480000,6132893
Aisha38WarwickRdMale4350006721729,Aisha,38 Warwick Rd,Male,435000,6721729
Aleena7CharlesStMale6070007602815,Aleena,7 Charles St,Male,607000,7602815
Alexandra97CumberlandStMale6000008883884,Alexandra,97 Cumberland St,Male,600000,8883884
Alice119WarwickRdMale5600006336694,Alice,119 Warwick Rd,Male,560000,6336694
Alina36CookeAvFemale5500006975635,Alina,36 Cooke Av,Female,550000,6975635
Allison25LoddenStMale6268006438030,Allison,25 Lodden St,Male,626800,6438030
Alyssa4GarnetStMale6700007988291,Alyssa,4 Garnet St,Male,670000,7988291
Amanda61MeadowbankDrMale5715007526824,Amanda,61 Meadowbank Dr,Male,571500,7526824
Amber2/86PhoenixStMale3150006741100,Amber,2/86 Phoenix St,Male,315000,6741100
Amelia2/17CamperdownAvFemale3450008110865,Amelia,2/17 Camperdown Av,Female,345000,8110865
Amy1/13EdnaStFemale5900008422837,Amy,1/13 Edna St,Female,590000,8422837
Ananya9GresfordStMale6300006409844,Ananya,9 Gresford St,Male,630000,6409844
Anaya4IslaStMale6850008045567,Anaya,4 Isla St,Male,685000,8045567
Angel22LincolnStMale6900006696769,Angel,22 Lincoln St,Male,690000,6696769
Angela49MetherallStMale6050007556574,Angela,49 Metherall St,Male,605000,7556574
Angelina6MiddlesexStMale8080006582504,Angelina,6 Middlesex St,Male,808000,6582504
Anika62NorthumberlandRdMale7900008853455,Anika,62 Northumberland Rd,Male,790000,8853455
Anna23SandfordAvFemale6250007972816,Anna,23 Sandford Av,Female,625000,7972816
Annabelle43CaryStMale6000007818783,Annabelle,43 Cary St,Male,600000,7818783
Annie8HassettStMale6500007812658,Annie,8 Hassett St,Male,650000,7812658
Annika6PrinceStMale6400008368323,Annika,6 Prince St,Male,640000,8368323
Anya46aFurlongRoadFemale135006025097,Anya,46a Furlong Road,Female,13500,6025097
Aria18SimpsonStMale7360006554405,Aria,18 Simpson St,Male,736000,6554405
Ariana121WarwickRdMale6050007058126,Ariana,121 Warwick Rd,Male,605000,7058126
Arianna2/4BradmanStFemale4220006025255,Arianna,2/4 Bradman St,Female,422000,6025255
Ariel41NorthumberlandRdMale6500008278014,Ariel,41 Northumberland Rd,Male,650000,8278014
Arya16BallStMale7250006963713,Arya,16 Ball St,Male,725000,6963713
Ashley93WestmorelandRdMale7150008720049,Ashley,93 Westmoreland Rd,Male,715000,8720049
Athena6GresfordStMale7350007654623,Athena,6 Gresford St,Male,735000,7654623
Audrey20MillsStMale6358008189995,Audrey,20 Mills St,Male,635800,8189995
Ava14AugustaCrFemale135006619987,Ava,14 Augusta Cr,Female,13500,6619987
Avery171McIntyreRdMale4325006780562,Avery,171 McIntyre Rd,Male,432500,6780562
Ayesha46FerndaleRdMale6210008337423,Ayesha,46 Ferndale Rd,Male,621000,8337423
Bella32BarwonAvFemale4900008258076,Bella,32 Barwon Av,Female,490000,8258076
Carina87BerkshireRdMale5800007321080,Carina,87 Berkshire Rd,Male,580000,7321080
Caroline86NorthumberlandRdMale6800007303001,Caroline,86 Northumberland Rd,Male,680000,7303001
Catherine5BraimStMale7000008296874,Catherine,5 Braim St,Male,700000,8296874
Cecilia62DunkeldAvFemale4800008301764,Cecilia,62 Dunkeld Av,Female,480000,8301764
Celine69CumberlandStMale6500008524553,Celine,69 Cumberland St,Male,650000,8524553
Charlotte32TroonCrFemale10500008074386,Charlotte,32 Troon Cr,Female,1050000,8074386
Chelsea88WestmorelandRdMale11900007678655,Chelsea,88 Westmoreland Rd,Male,1190000,7678655
Chloe29CranbourneAvFemale4570007152196,Chloe,29 Cranbourne Av,Female,457000,7152196
Christina35FurlongRdMale5910006798949,Christina,35 Furlong Rd,Male,591000,6798949
Christine6RosewallStMale6650008504116,Christine,6 Rosewall St,Male,665000,8504116
Cindy49NorthumberlandRdMale7100007303277,Cindy,49 Northumberland Rd,Male,710000,7303277
Claire86SandfordAvFemale5450006155334,Claire,86 Sandford Av,Female,545000,6155334
Connie5LoddenStMale135007274796,Connie,5 Lodden St,Male,13500,7274796
Crystal22LurgAvFemale6500006802600,Crystal,22 Lurg Av,Female,650000,6802600
Cynthia5CharlesStMale7050007572514,Cynthia,5 Charles St,Male,705000,7572514
Daphne36MetherallStMale135007284586,Daphne,36 Metherall St,Male,13500,7284586
Eileen6SproulStMale5200006551382,Eileen,6 Sproul St,Male,520000,6551382
Elaine31BuckleyAvFemale5400007499406,Elaine,31 Buckley Av,Female,540000,7499406
Elena4aDowningStMale6200006969876,Elena,4a Downing St,Male,620000,6969876
Elina7LincolnStMale135006359615,Elina,7 Lincoln St,Male,13500,6359615
Elise114WarwickRdMale5030006832999,Elise,114 Warwick Rd,Male,503000,6832999
Elizabeth23BayntonAvFemale7000006243914,Elizabeth,23 Baynton Av,Female,700000,6243914
Ella14EssexStMale135006707157,Ella,14 Essex St,Male,13500,6707157
Ellie11GodfreyAvFemale7850007595163,Ellie,11 Godfrey Av,Female,785000,7595163
Emaan17TaniyhaPlMale10000008570918,Emaan,17 Taniyha Pl,Male,1000000,8570918
Emily1FordAvFemale6000007484780,Emily,1 Ford Av,Female,600000,7484780
Emma94NorthumberlandRdMale6500006047571,Emma,94 Northumberland Rd,Male,650000,6047571
Erin2/15PhoenixStFemale5300007912008,Erin,2/15 Phoenix St,Female,530000,7912008
Eunice26WestmorelandRdMale8710006238576,Eunice,26 Westmoreland Rd,Male,871000,6238576
Eva3/21SuffolkRdFemale4950008091864,Eva,3/21 Suffolk Rd,Female,495000,8091864
Evelyn36LachlanRdFemale6610008855453,Evelyn,36 Lachlan Rd,Female,661000,8855453
Fatima73TalintyreRdMale4960006103139,Fatima,73 Talintyre Rd,Male,496000,6103139
Fiona9DalpuraDrMale4880006554765,Fiona,9 Dalpura Dr,Male,488000,6554765
Grace19EstelleStMale135006048129,Grace,19 Estelle St,Male,13500,6048129
Hailey147HilmaStMale5600008749016,Hailey,147 Hilma St,Male,560000,8749016
Hana22McCoubrieAvFemale4780008432003,Hana,22 McCoubrie Av,Female,478000,8432003
Hannah66NicholsonPdeMale6150008976641,Hannah,66 Nicholson Pde,Male,615000,8976641
Helen86AllisonStMale135008126380,Helen,86 Allison St,Male,13500,8126380
Inaaya141RidgewayPdeMale135008472236,Inaaya,141 Ridgeway Pde,Male,13500,8472236
Irene87NicholsonPdeMale4500008948501,Irene,87 Nicholson Pde,Male,450000,8948501
Iris3EvelynCrFemale5310006296552,Iris,3 Evelyn Cr,Female,531000,6296552
Isabel3IlukaCtMale5810007921164,Isabel,3 Iluka Ct,Male,581000,7921164
Isabella19ValentineCrFemale3885008355444,Isabella,19 Valentine Cr,Female,388500,8355444
Isabelle64BardsleyStMale6250007407921,Isabelle,64 Bardsley St,Male,625000,7407921
Ivy26BellStMale6454006573128,Ivy,26 Bell St,Male,645400,6573128
Jamie59FelsteadAvFemale4650007632013,Jamie,59 Felstead Av,Female,465000,7632013
Jannat11LinksStMale6800007022456,Jannat,11 Links St,Male,680000,7022456
Jasmine19YarallaCrFemale6050008542237,Jasmine,19 Yaralla Cr,Female,605000,8542237
Jenna27DiosmaAvFemale4900008097310,Jenna,27 Diosma Av,Female,490000,8097310
Jennifer30HallStMale6200008121318,Jennifer,30 Hall St,Male,620000,8121318
Jenny1HowittCrFemale4700008861783,Jenny,1 Howitt Cr,Female,470000,8861783
Jessica2/10CarterStMale5450007933547,Jessica,2/10 Carter St,Male,545000,7933547
Jessie4ClematisPlMale6210006764967,Jessie,4 Clematis Pl,Male,621000,6764967
Joanna5KenneyStMale5150006802103,Joanna,5 Kenney St,Male,515000,6802103
Jocelyn92WhitesidesAvFemale6110008092134,Jocelyn,92 Whitesides Av,Female,611000,8092134
Josephine25RautmanCrFemale5500008174008,Josephine,25 Rautman Cr,Female,550000,8174008
Joy268WrightStMale6010007568075,Joy,268 Wright St,Male,601000,7568075
Joyce27DaveyStMale6870006518539,Joyce,27 Davey St,Male,687000,6518539
Julia104HallStMale6680007931784,Julia,104 Hall St,Male,668000,7931784
Kaitlyn14MyersStMale4850007237718,Kaitlyn,14 Myers St,Male,485000,7237718
Karen48LearmonthCrFemale135007110197,Karen,48 Learmonth Cr,Female,13500,7110197
Karina64LinksStMale5100006138213,Karina,64 Links St,Male,510000,6138213
Kate273GlengalaRdMale6650007250645,Kate,273 Glengala Rd,Male,665000,7250645
Katelyn16MapledeneCtMale5000006270001,Katelyn,16 Mapledene Ct,Male,500000,6270001
Katherine3WendyWyFemale6700008693198,Katherine,3 Wendy Wy,Female,670000,8693198
Kayla81aHallStMale135007949644,Kayla,81a Hall St,Male,13500,7949644
Kaylee54HilmaStMale8250007480759,Kaylee,54 Hilma St,Male,825000,7480759
Keira17FernStMale4800008318190,Keira,17 Fern St,Male,480000,8318190
Kelly68LachlanRdFemale5400008671136,Kelly,68 Lachlan Rd,Female,540000,8671136
Kimberly1LaroolCrFemale5550008584007,Kimberly,1 Larool Cr,Female,555000,8584007
Lauren60NicholsonPdeMale135008307207,Lauren,60 Nicholson Pde,Male,13500,8307207
Layla20NortonStMale5445008814064,Layla,20 Norton St,Male,544500,8814064
Leah19PickersgillAvFemale135006042200,Leah,19 Pickersgill Av,Female,13500,6042200
Leela2/66TalintyreRdFemale3450007455145,Leela,2/66 Talintyre Rd,Female,345000,7455145
Leila18RaymondStMale6210008290276,Leila,18 Raymond St,Male,621000,8290276
Lena1JoanStMale5750007330108,Lena,1 Joan St,Male,575000,7330108
Lillian60BardsleyStMale6500007936363,Lillian,60 Bardsley St,Male,650000,7936363
Linda50KillaraStMale6900007904548,Linda,50 Killara St,Male,690000,7904548
Madeline68NicholsonPdeMale6250008985407,Madeline,68 Nicholson Pde,Male,625000,8985407
Madelyn11RidgewayPdeMale6600007543284,Madelyn,11 Ridgeway Pde,Male,660000,7543284
Madison16ASunriseDrFemale6400008523488,Madison,16A Sunrise Dr,Female,640000,8523488
Maggie5EmpressCtMale4725008236975,Maggie,5 Empress Ct,Male,472500,8236975
Manha23GlengalaRdMale5475007947351,Manha,23 Glengala Rd,Male,547500,7947351
Maryam43JoanStMale5900007765553,Maryam,43 Joan St,Male,590000,7765553
Maya89WhitesidesAvFemale5400008248405,Maya,89 Whitesides Av,Female,540000,8248405
Megan109ADavidDrMale2800006422745,Megan,109A David Dr,Male,280000,6422745
Melody32BuckinghamCrFemale4515008821089,Melody,32 Buckingham Cr,Female,451500,8821089
Mia1EmslieStMale5550006816410,Mia,1 Emslie St,Male,555000,6816410
Michelle122GlengalaRdMale5870007397097,Michelle,122 Glengala Rd,Male,587000,7397097
Miranda7SalvatoreCtMale6000006389437,Miranda,7 Salvatore Ct,Male,600000,6389437
Naomi8aGlengalaRdMale6225006299130,Naomi,8a Glengala Rd,Male,622500,6299130
Natalie15aLinkRdFemale5400007123063,Natalie,15a Link Rd,Female,540000,7123063
Nicole2/13MayneStFemale4550006625344,Nicole,2/13 Mayne St,Female,455000,6625344
Nina3/14SmartStMale3500008164566,Nina,3/14 Smart St,Male,350000,8164566
Olivia4ApolloPlMale6570007803809,Olivia,4 Apollo Pl,Male,657000,7803809
Penelope33MayneStMale7950007271884,Penelope,33 Mayne St,Male,795000,7271884
Queenie34JoanStMale6820007850425,Queenie,34 Joan St,Male,682000,7850425
Rachel16NobleCtMale135007664282,Rachel,16 Noble Ct,Male,13500,7664282
Raina4DayStMale5200008635515,Raina,4 Day St,Male,520000,8635515
Rebecca14KilleenStMale4700006791790,Rebecca,14 Killeen St,Male,470000,6791790
Riya2MarchantCrFemale4000006613124,Riya,2 Marchant Cr,Female,400000,6613124
Sabrina18NortonStMale5860008498745,Sabrina,18 Norton St,Male,586000,8498745
Samantha1/40WarmingtonRdMale3050008048272,Samantha,1/40 Warmington Rd,Male,305000,8048272
Samara22BambaraCtMale7050007792254,Samara,22 Bambara Ct,Male,705000,7792254
Sara3CorellaRdMale4860008929735,Sara,3 Corella Rd,Male,486000,8929735
Sarah111HallStMale6450007227261,Sarah,111 Hall St,Male,645000,7227261
Sarina4PinarooAvFemale135006226929,Sarina,4 Pinaroo Av,Female,13500,6226929
Scarlett43TalintyreRdMale5300006019906,Scarlett,43 Talintyre Rd,Male,530000,6019906
Selena57WarmingtonRdMale5000007917091,Selena,57 Warmington Rd,Male,500000,7917091
Selina2/42BardsleyStMale5100006456309,Selina,2/42 Bardsley St,Male,510000,6456309
Serena3BrentMwFemale135008836341,Serena,3 Brent Mw,Female,13500,8836341
Sharon18RautmanCrFemale4180008306028,Sharon,18 Rautman Cr,Female,418000,8306028
Shirley41ArmstrongStMale7150008020583,Shirley,41 Armstrong St,Male,715000,8020583
Sofia1/4LachlanRdFemale2300008752725,Sofia,1/4 Lachlan Rd,Female,230000,8752725
Sophia38aMaileyStMale5450007164421,Sophia,38a Mailey St,Male,545000,7164421
Sophie3/13MayneStFemale4620007111491,Sophie,3/13 Mayne St,Female,462000,7111491
Stella1/66TalintyreRdFemale3700008538082,Stella,1/66 Talintyre Rd,Female,370000,8538082
Stephanie25TheAvenueMale7505008651164,Stephanie,25 The Avenue,Male,750500,8651164
Summer49WarmingtonRdMale4510008158602,Summer,49 Warmington Rd,Male,451000,8158602
Sunny36BanoolRdMale24400006607016,Sunny,36 Banool Rd,Male,2440000,6607016
Sydney2/33ChestnutStMale11100007178074,Sydney,2/33 Chestnut St,Male,1110000,7178074
Syeda112CroydonRdMale21280006534428,Syeda,112 Croydon Rd,Male,2128000,6534428
Sylvia28GuildfordRdMale20090008788555,Sylvia,28 Guildford Rd,Male,2009000,8788555
Tenzin226UnionRdMale22000007098464,Tenzin,226 Union Rd,Male,2200000,7098464
Tiffany5CharlesStMale135008422355,Tiffany,5 Charles St,Male,13500,8422355
Vanessa36RussellStMale13250007611922,Vanessa,36 Russell St,Male,1325000,7611922
Vicky464AWhitehorseRdMale135006629158,Vicky,464A Whitehorse Rd,Male,13500,6629158
Victoria2/247ElgarRdMale9300007136637,Victoria,2/247 Elgar Rd,Male,930000,7136637
Vivian6/38BoisdaleStMale6400006369107,Vivian,6/38 Boisdale St,Male,640000,6369107
Winnie28AChestnutStMale135006336375,Winnie,28A Chestnut St,Male,13500,6336375
Zahra2/19ElmStMale7450007727422,Zahra,2/19 Elm St,Male,745000,7727422
Zainab1GuildfordRdMale135008735742,Zainab,1 Guildford Rd,Male,13500,8735742
Zara2aRussellStMale135007526384,Zara,2a Russell St,Male,13500,7526384
Zoe6ShepherdStMale21000006968083,Zoe,6 Shepherd St,Male,2100000,6968083
Zoey480WhitehorseRdMale17000006311251,Zoey,480 Whitehorse Rd,Male,1700000,6311251
Zoya18BensonStMale25000007865050,Zoya,18 Benson St,Male,2500000,7865050
Aaliyah7EmpressRdMale19100007154581,Aaliyah,7 Empress Rd,Male,1910000,7154581
Abigail16ParkRdMale10180008832422,Abigail,16 Park Rd,Male,1018000,8832422
Abrielle1/16BentleyStMale135006535901,Abrielle,1/16 Bentley St,Male,13500,6535901
Adrianna22bEssexRdMale22000008604480,Adrianna,22b Essex Rd,Male,2200000,8604480
Aicha18/20FlorenceRdMale7360008271713,Aicha,18/20 Florence Rd,Male,736000,8271713
Aisha21RoseAvFemale135008258169,Aisha,21 Rose Av,Female,13500,8258169
Aissata9WillcyrusStMale135008071339,Aissata,9 Willcyrus St,Male,13500,8071339
Aissatou2/16BentleyStMale135007487615,Aissatou,2/16 Bentley St,Male,13500,7487615
Alana3/18EssexRdMale7700006410028,Alana,3/18 Essex Rd,Male,770000,6410028
